index,zipCode,PovertyEst,avgAnnCount,avgDeathsPerYear,deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyCount,studyPerCap,binnedInc
23849,70523,11395,282.0,118,200.6,474.0,42075,52810,21.8,0,0.0,
23850,70524,7757,169.0,77,211.4,459.2,32615,33743,24.1,0,0.0,
23851,70525,13527,323.0,151,230.5,492.7,40269,62577,22.0,0,0.0,
23852,70526,13527,323.0,151,230.5,492.7,40269,62577,22.0,0,0.0,
23853,70528,10775,328.0,113,180.3,529.1,45331,59875,18.3,0,0.0,
23854,70529,34809,1015.0,377,182.9,487.3,51340,240098,15.1,0,0.0,
23855,70531,13527,323.0,151,230.5,492.7,40269,62577,22.0,0,0.0,
23856,70532,6700,179.0,78,208.0,499.6,37968,31439,21.7,0,0.0,
23857,70533,10775,328.0,113,180.3,529.1,45331,59875,18.3,0,0.0,
23858,70534,13527,323.0,151,230.5,492.7,40269,62577,22.0,0,0.0,
23859,70535,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
23860,70537,13527,323.0,151,230.5,492.7,40269,62577,22.0,0,0.0,
23861,70538,11395,282.0,118,200.6,474.0,42075,52810,21.8,0,0.0,
23862,70541,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
23863,70542,10775,328.0,113,180.3,529.1,45331,59875,18.3,0,0.0,
23864,70543,13527,323.0,151,230.5,492.7,40269,62577,22.0,0,0.0,
23865,70544,14132,394.0,155,205.9,515.4,45226,74103,19.4,0,0.0,
23866,70546,6700,179.0,78,208.0,499.6,37968,31439,21.7,0,0.0,
23867,70548,10775,328.0,113,180.3,529.1,45331,59875,18.3,0,0.0,
23868,70549,6700,179.0,78,208.0,499.6,37968,31439,21.7,0,0.0,
23869,70550,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
23870,70552,14132,394.0,155,205.9,515.4,45226,74103,19.4,0,0.0,
23871,70554,7757,169.0,77,211.4,459.2,32615,33743,24.1,0,0.0,
23872,70555,10775,328.0,113,180.3,529.1,45331,59875,18.3,0,0.0,
23873,70556,13527,323.0,151,230.5,492.7,40269,62577,22.0,0,0.0,
23874,70558,34809,1015.0,377,182.9,487.3,51340,240098,15.1,0,0.0,
23875,70559,13527,323.0,151,230.5,492.7,40269,62577,22.0,0,0.0,
23876,70560,14132,394.0,155,205.9,515.4,45226,74103,19.4,0,0.0,
23877,70563,14132,394.0,155,205.9,515.4,45226,74103,19.4,0,0.0,
23878,70570,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
23879,70575,10775,328.0,113,180.3,529.1,45331,59875,18.3,0,0.0,
23880,70576,7757,169.0,77,211.4,459.2,32615,33743,24.1,0,0.0,
23881,70577,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
23882,70578,13527,323.0,151,230.5,492.7,40269,62577,22.0,0,0.0,
23883,70580,7757,169.0,77,211.4,459.2,32615,33743,24.1,0,0.0,
23884,70581,6700,179.0,78,208.0,499.6,37968,31439,21.7,0,0.0,
23885,70582,9460,272.0,106,198.1,499.7,46713,53835,18.0,0,0.0,
23886,70583,34809,1015.0,377,182.9,487.3,51340,240098,15.1,0,0.0,
23887,70584,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
23888,70585,7757,169.0,77,211.4,459.2,32615,33743,24.1,0,0.0,
23889,70586,7757,169.0,77,211.4,459.2,32615,33743,24.1,0,0.0,
23890,70589,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
23891,70591,6700,179.0,78,208.0,499.6,37968,31439,21.7,0,0.0,
23892,70592,34809,1015.0,377,182.9,487.3,51340,240098,15.1,0,0.0,
23893,70601,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23894,70605,35591,1006.0,396,192.2,490.4,45979,198788,18.4,1,5.030484738,
23895,70607,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23896,70611,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23897,70615,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23898,70630,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23899,70631,809,39.0,10,133.3,509.4,59300,6817,12.2,0,0.0,
23900,70632,809,39.0,10,133.3,509.4,59300,6817,12.2,0,0.0,
23901,70633,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23902,70634,6559,178.0,75,198.3,463.7,43918,36462,18.9,0,0.0,
23903,70637,4832,123.0,54,201.6,450.0,36852,25683,22.5,0,0.0,
23904,70638,4832,123.0,54,201.6,450.0,36852,25683,22.5,0,0.0,
23905,70639,6911,207.0,85,204.5,478.1,46682,50803,13.9,0,0.0,
23906,70640,6700,179.0,78,208.0,499.6,37968,31439,21.7,0,0.0,
23907,70643,809,39.0,10,133.3,509.4,59300,6817,12.2,0,0.0,
23908,70644,4832,123.0,54,201.6,450.0,36852,25683,22.5,0,0.0,
23909,70645,809,39.0,10,133.3,509.4,59300,6817,12.2,0,0.0,
23910,70646,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23911,70647,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23912,70648,4832,123.0,54,201.6,450.0,36852,25683,22.5,0,0.0,
23913,70650,6700,179.0,78,208.0,499.6,37968,31439,21.7,0,0.0,
23914,70651,4832,123.0,54,201.6,450.0,36852,25683,22.5,0,0.0,
23915,70652,6559,178.0,75,198.3,463.7,43918,36462,18.9,0,0.0,
23916,70653,6559,178.0,75,198.3,463.7,43918,36462,18.9,0,0.0,
23917,70654,4832,123.0,54,201.6,450.0,36852,25683,22.5,0,0.0,
23918,70655,4832,123.0,54,201.6,450.0,36852,25683,22.5,0,0.0,
23919,70656,6911,207.0,85,204.5,478.1,46682,50803,13.9,0,0.0,
23920,70657,6559,178.0,75,198.3,463.7,43918,36462,18.9,0,0.0,
23921,70658,4832,123.0,54,201.6,450.0,36852,25683,22.5,0,0.0,
23922,70659,6911,207.0,85,204.5,478.1,46682,50803,13.9,0,0.0,
23923,70660,6559,178.0,75,198.3,463.7,43918,36462,18.9,0,0.0,
23924,70661,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23925,70662,6559,178.0,75,198.3,463.7,43918,36462,18.9,0,0.0,
23926,70663,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23927,70665,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23928,70668,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23929,70669,35591,1006.0,396,192.2,490.4,45979,198788,18.4,0,0.0,
23930,70706,16499,594.0,215,186.5,494.6,58818,137788,12.3,0,0.0,
23931,70710,5012,126.0,42,182.8,526.7,51550,25490,20.5,0,0.0,
23932,70711,16499,594.0,215,186.5,494.6,58818,137788,12.3,0,0.0,
23933,70712,2415,73.0,24,148.2,429.0,53679,15385,24.0,0,0.0,
23934,70714,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23935,70715,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23936,70719,5012,126.0,42,182.8,526.7,51550,25490,20.5,0,0.0,
23937,70721,5867,211.0,80,225.1,586.2,47377,33095,19.9,0,0.0,
23938,70722,3543,135.0,48,212.2,570.8,41651,19696,20.4,0,0.0,
23939,70723,3450,120.0,48,201.2,497.4,47477,21567,16.1,0,0.0,
23940,70725,15873,455.0,151,170.0,484.5,67299,119455,13.7,0,0.0,
23941,70726,16499,594.0,215,186.5,494.6,58818,137788,12.3,0,0.0,
23942,70729,5012,126.0,42,182.8,526.7,51550,25490,20.5,0,0.0,
23943,70730,3543,135.0,48,212.2,570.8,41651,19696,20.4,0,0.0,
23944,70732,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23945,70733,16499,594.0,215,186.5,494.6,58818,137788,12.3,0,0.0,
23946,70734,15873,455.0,151,170.0,484.5,67299,119455,13.7,0,0.0,
23947,70736,4072,146.0,54,188.2,507.4,44469,22251,18.3,1,44.94180037,
23948,70737,15873,455.0,151,170.0,484.5,67299,119455,13.7,0,0.0,
23949,70739,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23950,70740,5867,211.0,80,225.1,586.2,47377,33095,19.9,0,0.0,
23951,70743,3450,120.0,48,201.2,497.4,47477,21567,16.1,0,0.0,
23952,70744,16499,594.0,215,186.5,494.6,58818,137788,12.3,0,0.0,
23953,70747,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23954,70748,3543,135.0,48,212.2,570.8,41651,19696,20.4,0,0.0,
23955,70749,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23956,70750,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
23957,70752,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23958,70753,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23959,70754,16499,594.0,215,186.5,494.6,58818,137788,12.3,0,0.0,
23960,70755,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23961,70756,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23962,70757,5867,211.0,80,225.1,586.2,47377,33095,19.9,0,0.0,
23963,70759,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23964,70760,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23965,70761,3543,135.0,48,212.2,570.8,41651,19696,20.4,0,0.0,
23966,70762,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23967,70763,3450,120.0,48,201.2,497.4,47477,21567,16.1,0,0.0,
23968,70764,5867,211.0,80,225.1,586.2,47377,33095,19.9,0,0.0,
23969,70767,5012,126.0,42,182.8,526.7,51550,25490,20.5,0,0.0,
23970,70769,15873,455.0,151,170.0,484.5,67299,119455,13.7,0,0.0,
23971,70770,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23972,70772,5867,211.0,80,225.1,586.2,47377,33095,19.9,0,0.0,
23973,70773,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23974,70774,15873,455.0,151,170.0,484.5,67299,119455,13.7,0,0.0,
23975,70775,2415,73.0,24,148.2,429.0,53679,15385,24.0,0,0.0,
23976,70776,5867,211.0,80,225.1,586.2,47377,33095,19.9,0,0.0,
23977,70777,3543,135.0,48,212.2,570.8,41651,19696,20.4,0,0.0,
23978,70778,15873,455.0,151,170.0,484.5,67299,119455,13.7,0,0.0,
23979,70780,5867,211.0,80,225.1,586.2,47377,33095,19.9,0,0.0,
23980,70782,2415,73.0,24,148.2,429.0,53679,15385,24.0,0,0.0,
23981,70783,4072,146.0,54,188.2,507.4,44469,22251,18.3,0,0.0,
23982,70785,16499,594.0,215,186.5,494.6,58818,137788,12.3,0,0.0,
23983,70787,2415,73.0,24,148.2,429.0,53679,15385,24.0,0,0.0,
23984,70788,5867,211.0,80,225.1,586.2,47377,33095,19.9,0,0.0,
23985,70789,3543,135.0,48,212.2,570.8,41651,19696,20.4,0,0.0,
23986,70791,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23987,70801,80273,2082.0,759,178.8,487.1,46831,446753,18.4,1,2.238373329,
23988,70802,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23989,70803,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23990,70805,80273,2082.0,759,178.8,487.1,46831,446753,18.4,10,22.38373329,
23991,70806,80273,2082.0,759,178.8,487.1,46831,446753,18.4,5,11.19186665,
23992,70807,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23993,70808,80273,2082.0,759,178.8,487.1,46831,446753,18.4,13,29.09885328,
23994,70809,80273,2082.0,759,178.8,487.1,46831,446753,18.4,116,259.6513062,
23995,70810,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23996,70811,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23997,70812,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23998,70814,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
23999,70815,80273,2082.0,759,178.8,487.1,46831,446753,18.4,2,4.476746659,
24000,70816,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
24001,70817,80273,2082.0,759,178.8,487.1,46831,446753,18.4,8,17.90698663,
24002,70818,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
24003,70819,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
24004,70820,80273,2082.0,759,178.8,487.1,46831,446753,18.4,0,0.0,
24005,71001,3704,98.0,44,224.0,508.0,33134,13786,27.4,0,0.0,
24006,71003,3789,102.0,38,177.8,473.5,35385,16295,28.2,0,0.0,
24007,71004,59514,1401.0,577,199.4,492.8,39812,251460,24.1,2,7.953551261,
24008,71006,17520,583.0,206,172.6,490.9,51138,125175,14.3,0,0.0,
24009,71007,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24010,71008,3704,98.0,44,224.0,508.0,33134,13786,27.4,0,0.0,
24011,71016,3704,98.0,44,224.0,508.0,33134,13786,27.4,0,0.0,
24012,71018,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24013,71019,2140,46.0,18,172.2,431.7,33322,8593,25.3,0,0.0,
24014,71021,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24015,71023,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24016,71024,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24017,71027,6298,161.0,64,197.8,503.8,40642,27052,23.5,0,0.0,
24018,71028,3704,98.0,44,224.0,508.0,33134,13786,27.4,0,0.0,
24019,71029,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24020,71030,6298,161.0,64,197.8,503.8,40642,27052,23.5,0,0.0,
24021,71031,11500,189.0,78,181.5,447.2,34522,39179,31.1,0,0.0,
24022,71032,6298,161.0,64,197.8,503.8,40642,27052,23.5,5,184.8292178,
24023,71033,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24024,71034,2140,46.0,18,172.2,431.7,33322,8593,25.3,0,0.0,
24025,71037,17520,583.0,206,172.6,490.9,51138,125175,14.3,0,0.0,
24026,71038,3789,102.0,38,177.8,473.5,35385,16295,28.2,0,0.0,
24027,71039,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24028,71040,3789,102.0,38,177.8,473.5,35385,16295,28.2,0,0.0,
24029,71043,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24030,71044,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24031,71045,3704,98.0,44,224.0,508.0,33134,13786,27.4,0,0.0,
24032,71046,6298,161.0,64,197.8,503.8,40642,27052,23.5,0,0.0,
24033,71047,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24034,71048,3789,102.0,38,177.8,473.5,35385,16295,28.2,0,0.0,
24035,71049,6298,161.0,64,197.8,503.8,40642,27052,23.5,0,0.0,
24036,71051,17520,583.0,206,172.6,490.9,51138,125175,14.3,0,0.0,
24037,71052,6298,161.0,64,197.8,503.8,40642,27052,23.5,2,73.93168712,
24038,71055,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24039,71060,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24040,71061,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24041,71063,6298,161.0,64,197.8,503.8,40642,27052,23.5,0,0.0,
24042,71064,17520,583.0,206,172.6,490.9,51138,125175,14.3,0,0.0,
24043,71065,5022,157.0,64,202.5,500.4,39561,24186,21.2,2,82.69246672,
24044,71067,17520,583.0,206,172.6,490.9,51138,125175,14.3,0,0.0,
24045,71068,3704,98.0,44,224.0,508.0,33134,13786,27.4,0,0.0,
24046,71069,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24047,71070,11500,189.0,78,181.5,447.2,34522,39179,31.1,0,0.0,
24048,71071,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24049,71072,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24050,71073,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24051,71075,8681,256.0,110,205.0,485.3,36003,40021,22.2,0,0.0,
24052,71078,6298,161.0,64,197.8,503.8,40642,27052,23.5,0,0.0,
24053,71079,3789,102.0,38,177.8,473.5,35385,16295,28.2,0,0.0,
24054,71082,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24055,71101,59514,1401.0,577,199.4,492.8,39812,251460,24.1,14,55.67485882,
24056,71103,59514,1401.0,577,199.4,492.8,39812,251460,24.1,50,198.8387815,
24057,71104,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24058,71105,59514,1401.0,577,199.4,492.8,39812,251460,24.1,15,59.65163445,
24059,71106,59514,1401.0,577,199.4,492.8,39812,251460,24.1,10,39.7677563,
24060,71107,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24061,71108,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24062,71109,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24063,71110,17520,583.0,206,172.6,490.9,51138,125175,14.3,23,183.7427601,
24064,71111,17520,583.0,206,172.6,490.9,51138,125175,14.3,1,7.988815658,
24065,71112,17520,583.0,206,172.6,490.9,51138,125175,14.3,0,0.0,
24066,71115,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24067,71118,59514,1401.0,577,199.4,492.8,39812,251460,24.1,1,3.97677563,
24068,71119,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24069,71129,59514,1401.0,577,199.4,492.8,39812,251460,24.1,0,0.0,
24070,71201,35619,760.0,318,199.7,480.9,40877,156761,23.6,5,31.89568834,
24071,71202,35619,760.0,318,199.7,480.9,40877,156761,23.6,16,102.0662027,
24072,71203,35619,760.0,318,199.7,480.9,40877,156761,23.6,1,6.379137668,
24073,71209,35619,760.0,318,199.7,480.9,40877,156761,23.6,0,0.0,
24074,71219,5718,124.0,37,140.5,479.6,32318,20410,29.0,0,0.0,
24075,71220,7608,155.0,63,186.4,457.3,30636,26395,29.4,1,37.88596325,
24076,71222,4835,134.0,65,220.2,463.9,38998,22477,22.0,0,0.0,
24077,71223,7608,155.0,63,186.4,457.3,30636,26395,29.4,0,0.0,
24078,71225,35619,760.0,318,199.7,480.9,40877,156761,23.6,0,0.0,
24079,71226,3679,105.0,47,217.7,518.6,37130,15858,24.6,0,0.0,
24080,71227,12699,188.0,90,205.7,436.3,32889,47774,29.7,0,0.0,
24081,71229,7608,155.0,63,186.4,457.3,30636,26395,29.4,0,0.0,
24082,71232,4932,110.0,46,191.3,456.4,36666,20523,24.9,0,0.0,
24083,71233,4250,47.0,22,181.9,379.0,26732,11514,41.4,0,0.0,
24084,71234,4835,134.0,65,220.2,463.9,38998,22477,22.0,0,0.0,
24085,71235,12699,188.0,90,205.7,436.3,32889,47774,29.7,0,0.0,
24086,71237,2492,65.0,30,195.6,443.2,33959,11293,22.5,0,0.0,
24087,71238,35619,760.0,318,199.7,480.9,40877,156761,23.6,0,0.0,
24088,71241,4835,134.0,65,220.2,463.9,38998,22477,22.0,0,0.0,
24089,71243,5718,124.0,37,140.5,479.6,32318,20410,29.0,0,0.0,
24090,71245,12699,188.0,90,205.7,436.3,32889,47774,29.7,0,0.0,
24091,71247,3679,105.0,47,217.7,518.6,37130,15858,24.6,0,0.0,
24092,71250,7608,155.0,63,186.4,457.3,30636,26395,29.4,0,0.0,
24093,71251,3679,105.0,47,217.7,518.6,37130,15858,24.6,0,0.0,
24094,71253,2492,65.0,30,195.6,443.2,33959,11293,22.5,0,0.0,
24095,71254,2751,41.0,20,250.7,512.7,25402,7307,43.0,0,0.0,
24096,71256,4835,134.0,65,220.2,463.9,38998,22477,22.0,0,0.0,
24097,71259,4932,110.0,46,191.3,456.4,36666,20523,24.9,0,0.0,
24098,71260,4835,134.0,65,220.2,463.9,38998,22477,22.0,0,0.0,
24099,71261,7608,155.0,63,186.4,457.3,30636,26395,29.4,0,0.0,
24100,71263,2492,65.0,30,195.6,443.2,33959,11293,22.5,0,0.0,
24101,71264,4932,110.0,46,191.3,456.4,36666,20523,24.9,0,0.0,
24102,71266,2492,65.0,30,195.6,443.2,33959,11293,22.5,0,0.0,
24103,71268,3679,105.0,47,217.7,518.6,37130,15858,24.6,0,0.0,
24104,71269,4932,110.0,46,191.3,456.4,36666,20523,24.9,0,0.0,
24105,71270,12699,188.0,90,205.7,436.3,32889,47774,29.7,0,0.0,
24106,71272,12699,188.0,90,205.7,436.3,32889,47774,29.7,0,0.0,
24107,71275,12699,188.0,90,205.7,436.3,32889,47774,29.7,0,0.0,
24108,71276,2751,41.0,20,250.7,512.7,25402,7307,43.0,0,0.0,
24109,71277,4835,134.0,65,220.2,463.9,38998,22477,22.0,0,0.0,
24110,71279,4932,110.0,46,191.3,456.4,36666,20523,24.9,0,0.0,
24111,71280,35619,760.0,318,199.7,480.9,40877,156761,23.6,0,0.0,
24112,71282,4250,47.0,22,181.9,379.0,26732,11514,41.4,0,0.0,
24113,71286,2751,41.0,20,250.7,512.7,25402,7307,43.0,0,0.0,
24114,71291,35619,760.0,318,199.7,480.9,40877,156761,23.6,0,0.0,
24115,71292,35619,760.0,318,199.7,480.9,40877,156761,23.6,0,0.0,
24116,71295,5718,124.0,37,140.5,479.6,32318,20410,29.0,0,0.0,
24117,71301,25480,707.0,279,189.0,484.9,40406,132141,19.8,10,75.67673924,
24118,71302,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24119,71303,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24120,71316,5855,116.0,52,216.1,480.4,31835,20142,30.9,0,0.0,
24121,71322,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24122,71323,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24123,71325,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24124,71326,5855,116.0,52,216.1,480.4,31835,20142,30.9,0,0.0,
24125,71327,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24126,71328,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24127,71331,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24128,71333,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24129,71334,5855,116.0,52,216.1,480.4,31835,20142,30.9,0,0.0,
24130,71336,5718,124.0,37,140.5,479.6,32318,20410,29.0,0,0.0,
24131,71339,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24132,71340,2158,63.0,28,224.9,504.4,34116,10147,23.3,0,0.0,
24133,71341,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24134,71342,2447,81.0,37,209.6,464.8,44139,14974,18.0,0,0.0,
24135,71343,2158,63.0,28,224.9,504.4,34116,10147,23.3,0,0.0,
24136,71345,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
24137,71346,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24138,71350,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24139,71351,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24140,71353,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
24141,71354,5855,116.0,52,216.1,480.4,31835,20142,30.9,0,0.0,
24142,71355,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24143,71356,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
24144,71357,1538,27.0,10,142.5,389.0,27522,4740,32.0,0,0.0,
24145,71358,24857,497.0,202,217.8,530.4,32683,83848,30.1,0,0.0,
24146,71360,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24147,71362,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24148,71366,1538,27.0,10,142.5,389.0,27522,4740,32.0,0,0.0,
24149,71367,7757,169.0,77,211.4,459.2,32615,33743,24.1,0,0.0,
24150,71368,2158,63.0,28,224.9,504.4,34116,10147,23.3,0,0.0,
24151,71369,9639,242.0,111,228.0,501.8,34022,41103,25.5,0,0.0,
24152,71371,2447,81.0,37,209.6,464.8,44139,14974,18.0,0,0.0,
24153,71373,5855,116.0,52,216.1,480.4,31835,20142,30.9,0,0.0,
24154,71375,1538,27.0,10,142.5,389.0,27522,4740,32.0,0,0.0,
24155,71377,5855,116.0,52,216.1,480.4,31835,20142,30.9,0,0.0,
24156,71378,5718,124.0,37,140.5,479.6,32318,20410,29.0,0,0.0,
24157,71401,2158,63.0,28,224.9,504.4,34116,10147,23.3,0,0.0,
24158,71403,6911,207.0,85,204.5,478.1,46682,50803,13.9,0,0.0,
24159,71404,3487,96.0,41,227.5,524.4,36644,14568,26.8,0,0.0,
24160,71405,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24161,71406,5022,157.0,64,202.5,500.4,39561,24186,21.2,0,0.0,
24162,71407,4417,111.0,49,222.7,482.7,40668,22343,22.8,0,0.0,
24163,71409,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24164,71410,3487,96.0,41,227.5,524.4,36644,14568,26.8,0,0.0,
24165,71411,11500,189.0,78,181.5,447.2,34522,39179,31.1,0,0.0,
24166,71414,11500,189.0,78,181.5,447.2,34522,39179,31.1,0,0.0,
24167,71416,11500,189.0,78,181.5,447.2,34522,39179,31.1,0,0.0,
24168,71417,4417,111.0,49,222.7,482.7,40668,22343,22.8,0,0.0,
24169,71418,2168,57.0,25,200.1,467.6,36350,9993,23.3,0,0.0,
24170,71419,5022,157.0,64,202.5,500.4,39561,24186,21.2,0,0.0,
24171,71422,3487,96.0,41,227.5,524.4,36644,14568,26.8,0,0.0,
24172,71423,4417,111.0,49,222.7,482.7,40668,22343,22.8,0,0.0,
24173,71424,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24174,71425,2158,63.0,28,224.9,504.4,34116,10147,23.3,0,0.0,
24175,71426,5022,157.0,64,202.5,500.4,39561,24186,21.2,0,0.0,
24176,71427,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24177,71429,5022,157.0,64,202.5,500.4,39561,24186,21.2,0,0.0,
24178,71430,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24179,71432,4417,111.0,49,222.7,482.7,40668,22343,22.8,0,0.0,
24180,71433,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24181,71435,2168,57.0,25,200.1,467.6,36350,9993,23.3,0,0.0,
24182,71438,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24183,71439,6911,207.0,85,204.5,478.1,46682,50803,13.9,0,0.0,
24184,71441,2168,57.0,25,200.1,467.6,36350,9993,23.3,0,0.0,
24185,71446,6911,207.0,85,204.5,478.1,46682,50803,13.9,0,0.0,
24186,71447,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24187,71449,5022,157.0,64,202.5,500.4,39561,24186,21.2,0,0.0,
24188,71450,11500,189.0,78,181.5,447.2,34522,39179,31.1,0,0.0,
24189,71452,11500,189.0,78,181.5,447.2,34522,39179,31.1,0,0.0,
24190,71454,4417,111.0,49,222.7,482.7,40668,22343,22.8,0,0.0,
24191,71455,25480,707.0,279,189.0,484.9,40406,132141,19.8,0,0.0,
24192,71456,11500,189.0,78,181.5,447.2,34522,39179,31.1,0,0.0,
24193,71457,11500,189.0,78,181.5,447.2,34522,39179,31.1,0,0.0,
